File name;Path;Last modification date;SHA-512;Size in Bytes
world094.blp;Speedy Eggbert 2/DATA/world094.blp;2000-09-21 01:04:26:000;c1e06f188b6269e7a484680be45c130d6acae01599f73bf6d069f680b860ac8e384c981096ec6f88686b0d4435b6bae98dc2d5f25e8bece10d12e4567b63ea2b;50468
WORLD212.BLP;Speedy_Blupi_II/DATA/WORLD212.BLP;2000-10-02 15:46:24:000;c1f60e2bb3c45e14fdcf69f7da91562f74ec0dd1142d25667aae66ec2e5e23ab2a8b8ad754f126af8db9747ff953b0d9b6470b660ab23701c714b8418cd2c2ba;50468
world212.blp;Speedy Eggbert 2/DATA/world212.blp;2000-10-02 15:46:24:000;c1f60e2bb3c45e14fdcf69f7da91562f74ec0dd1142d25667aae66ec2e5e23ab2a8b8ad754f126af8db9747ff953b0d9b6470b660ab23701c714b8418cd2c2ba;50468
WORLD075.BLP;Speedy Eggbert/Game/DATA/WORLD075.BLP;1998-05-16 09:23:26:000;c20b50e463ad327feca9c430b334db7d5c958edfa9e9273d08d1a050ecb146bc0bce5be298e80220a1e643faf7bd40df0e530c56f1ffb8ff2439912056d5e8b7;50468
WORLD075.BLP;Speedy_Blupi_I/DATA/WORLD075.BLP;1998-05-16 14:38:26:000;c20b50e463ad327feca9c430b334db7d5c958edfa9e9273d08d1a050ecb146bc0bce5be298e80220a1e643faf7bd40df0e530c56f1ffb8ff2439912056d5e8b7;50468
DECOR001.BLP;Speedy Eggbert/Game/IMAGE16/DECOR001.BLP;1998-06-21 19:03:46:000;c25b24a63d6ffee897c05df97ff5d4f3e02ed8bd5670e37e01898204e461764df1499ba23ee64660ebdf4b5f2ccb5cb2ac722b994bb9d690fef4ee47112528da;921654
DECOR001.BLP;Speedy_Blupi_I/IMAGE16/DECOR001.BLP;1998-06-22 00:18:46:000;c25b24a63d6ffee897c05df97ff5d4f3e02ed8bd5670e37e01898204e461764df1499ba23ee64660ebdf4b5f2ccb5cb2ac722b994bb9d690fef4ee47112528da;921654
stop.blp;Speedy_Blupi_Demo/Image/stop.blp;1998-04-21 15:02:06:000;c26f5b8d8a86daf571040511d937ba15b80d285d05cb2ba7c349c553fa97fa89729c2b447ab5640692c61ad77ffa2bcf9b64432319be7273f8c3c5823176ab5f;308278
SOUND078.BLP;Speedy_Blupi_II/SOUND/SOUND078.BLP;1999-10-21 01:06:36:000;c2847de8b2b830de97e99bad4212a36d04a070e88208905760adb1883399dcfb2b6a5b0ba74879fada86742bd611bbbf40d6f57040c77742e6c32172e659c17c;3722
sound078.blp;Speedy Eggbert 2/SOUND/sound078.blp;1999-10-21 01:06:36:000;c2847de8b2b830de97e99bad4212a36d04a070e88208905760adb1883399dcfb2b6a5b0ba74879fada86742bd611bbbf40d6f57040c77742e6c32172e659c17c;3722
BLUPI001.BLP;Speedy_Blupi_II/IMAGE08/BLUPI001.BLP;1999-05-14 14:31:18:000;c2bca5da9f2f02e3724842da9110ff156ed04c68cd8e713fdae059e9fc44455dc701808c9cf39a037ae151d19f9adc04b13f129ecd1c34ce17a45db96c6b86b3;725878
blupi001.blp;Speedy Eggbert 2/IMAGE08/blupi001.blp;1999-05-14 14:31:18:000;c2bca5da9f2f02e3724842da9110ff156ed04c68cd8e713fdae059e9fc44455dc701808c9cf39a037ae151d19f9adc04b13f129ecd1c34ce17a45db96c6b86b3;725878
MUSIC000.BLP;Speedy_Blupi_II/SOUND/MUSIC000.BLP;1996-01-26 19:23:12:000;c2c7103aa513e8ba7fe4b97146d4f9a9869c0cc109418779ca3420ac1ae67a24f515d2d33eb521f7cc84c4a17b484fcd3f50a1e342a235e74fe6cc4b1ffddd7c;43037
MUSIC000.BLP;Speedy Eggbert/Game/SOUND/MUSIC000.BLP;1996-01-26 15:23:12:000;c2c7103aa513e8ba7fe4b97146d4f9a9869c0cc109418779ca3420ac1ae67a24f515d2d33eb521f7cc84c4a17b484fcd3f50a1e342a235e74fe6cc4b1ffddd7c;43037
MUSIC000.BLP;Speedy Eggbert 2/SOUND/MUSIC000.BLP;1996-01-26 19:23:12:000;c2c7103aa513e8ba7fe4b97146d4f9a9869c0cc109418779ca3420ac1ae67a24f515d2d33eb521f7cc84c4a17b484fcd3f50a1e342a235e74fe6cc4b1ffddd7c;43037
MUSIC000.BLP;Speedy_Blupi_I/SOUND/MUSIC000.BLP;1996-01-26 20:38:12:000;c2c7103aa513e8ba7fe4b97146d4f9a9869c0cc109418779ca3420ac1ae67a24f515d2d33eb521f7cc84c4a17b484fcd3f50a1e342a235e74fe6cc4b1ffddd7c;43037
WORLD101.BLP;Speedy_Blupi_II/DATA/WORLD101.BLP;2000-09-21 01:06:32:000;c2ea374420681d895e7b9489142d57d84038cad92f8895821a7061871e94da8bfa634f70a6d64bbb24ed9bc332ab10536c9554d2611676b0868c7f7ae6d4d11a;50468
world101.blp;Speedy Eggbert 2/DATA/world101.blp;2000-09-21 01:06:32:000;c2ea374420681d895e7b9489142d57d84038cad92f8895821a7061871e94da8bfa634f70a6d64bbb24ed9bc332ab10536c9554d2611676b0868c7f7ae6d4d11a;50468
DECOR008.BLP;Speedy_Blupi_II/IMAGE16/DECOR008.BLP;2000-09-20 23:01:38:000;c2fc4acc2f772ed22dc0aa57ecf6c91c6bc72c770747f1d01cad999feb70401a127e5139b11743e8cc9dd74aaa32d3398ba8c72f81f1cbf016dfb6c799d46db8;921654
DECOR008.BLP;Speedy Eggbert/Game/IMAGE16/DECOR008.BLP;1998-06-21 19:03:50:000;c2fc4acc2f772ed22dc0aa57ecf6c91c6bc72c770747f1d01cad999feb70401a127e5139b11743e8cc9dd74aaa32d3398ba8c72f81f1cbf016dfb6c799d46db8;921654
decor008.blp;Speedy Eggbert 2/IMAGE16/decor008.blp;2000-09-20 23:01:38:000;c2fc4acc2f772ed22dc0aa57ecf6c91c6bc72c770747f1d01cad999feb70401a127e5139b11743e8cc9dd74aaa32d3398ba8c72f81f1cbf016dfb6c799d46db8;921654
DECOR008.BLP;Speedy_Blupi_I/IMAGE16/DECOR008.BLP;1998-06-22 00:18:50:000;c2fc4acc2f772ed22dc0aa57ecf6c91c6bc72c770747f1d01cad999feb70401a127e5139b11743e8cc9dd74aaa32d3398ba8c72f81f1cbf016dfb6c799d46db8;921654
INFO.BLP;Speedy_Blupi_II/IMAGE08/INFO.BLP;1999-07-01 19:13:02:000;c33125c9db8eee289c7add43ca46b16e30a6feecc076e49358a49b16373ac50ca16523e2ed77598d7dba44d82286a69850ba381afa6c346492340b2e45389e27;308278
info.blp;Speedy Eggbert 2/IMAGE08/info.blp;1999-07-01 19:13:02:000;c33125c9db8eee289c7add43ca46b16e30a6feecc076e49358a49b16373ac50ca16523e2ed77598d7dba44d82286a69850ba381afa6c346492340b2e45389e27;308278
WORLD203.BLP;Speedy_Blupi_II/DATA/WORLD203.BLP;2000-10-02 15:44:00:000;c37db8e26a15b5b011352e04b2b6fb8ea71f1b4267a9d6e13ab08242ffa52e5faa8655208011f2534a0e7cd20f4572e880daee87f64321d518a50a058fe96931;50468
world203.blp;Speedy Eggbert 2/DATA/world203.blp;2000-10-02 15:44:00:000;c37db8e26a15b5b011352e04b2b6fb8ea71f1b4267a9d6e13ab08242ffa52e5faa8655208011f2534a0e7cd20f4572e880daee87f64321d518a50a058fe96931;50468
demo206.blp;Speedy_Blupi_Demo/Data/demo206.blp;1998-05-24 22:01:00:000;c3e72f348130eb0bbf9ed04a00e41d9fd01caa27bc5c1765f4736d4d7866e145b550e6020c1aa58d18c126be87b1ab213ef55ae6e3ff3adc166b80d78e117850;1856
DEMO206.BLP;Speedy_Eggbert_Demo/DATA/DEMO206.BLP;1998-05-24 19:01:00:000;c3e72f348130eb0bbf9ed04a00e41d9fd01caa27bc5c1765f4736d4d7866e145b550e6020c1aa58d18c126be87b1ab213ef55ae6e3ff3adc166b80d78e117850;1856
eXternal.gif;Speedy Eggbert/assets/images/eXternal.gif;2000-05-18 13:29:06:000;c42702ce52e94aab365044cd431a0e14bc488a11b57d80d4761fe3271fca477b9f66119f8d6f7fb4c9125f5882b6c10cf7181f257bade13cb42a8cf822e2313e;83
demos.6.gif;Speedy Eggbert/assets/images/demos.6.gif;2000-06-21 12:43:32:000;c42702ce52e94aab365044cd431a0e14bc488a11b57d80d4761fe3271fca477b9f66119f8d6f7fb4c9125f5882b6c10cf7181f257bade13cb42a8cf822e2313e;83
demos.5.gif;Speedy Eggbert/assets/images/demos.5.gif;2000-06-21 12:40:46:000;c42702ce52e94aab365044cd431a0e14bc488a11b57d80d4761fe3271fca477b9f66119f8d6f7fb4c9125f5882b6c10cf7181f257bade13cb42a8cf822e2313e;83
world203.blp;Speedy_Blupi_Demo/Data/world203.blp;1998-06-09 09:43:40:000;c43a25ceb9b1f31ce861da928849dde19df299376efb98d970cb01a2f9dae82f422565072fb12afb16307bceb0b32ec8aa118a415a5c2016a3b0e29e7e1a0a4e;50468
WORLD203.BLP;Speedy_Eggbert_Demo/DATA/WORLD203.BLP;1998-06-09 06:43:40:000;c43a25ceb9b1f31ce861da928849dde19df299376efb98d970cb01a2f9dae82f422565072fb12afb16307bceb0b32ec8aa118a415a5c2016a3b0e29e7e1a0a4e;50468
STOP.BLP;Speedy_Blupi_II/IMAGE08/STOP.BLP;1999-07-01 11:44:16:000;c52191d5607749d11ce375bf3152857d39934f0f9444a889e5a31865211a26a623ab88b68a90f440be0b9a5adb33bc84f4abbc3f6fdb7d7a8d35f67631f5e589;308278
stop.blp;Speedy Eggbert 2/IMAGE08/stop.blp;1999-07-01 11:44:16:000;c52191d5607749d11ce375bf3152857d39934f0f9444a889e5a31865211a26a623ab88b68a90f440be0b9a5adb33bc84f4abbc3f6fdb7d7a8d35f67631f5e589;308278
OBJECT.BLP;Speedy_Blupi_II/IMAGE08/OBJECT.BLP;2000-09-21 17:42:46:000;c54749bd29766bf0b5dee9575389e6875162fee987c528418cfa9a8222ed3f579bdb169f7352daea60bcfc19de9f4d2b86aab4631265a269f0480cb905c60699;1359926
object.blp;Speedy Eggbert 2/IMAGE08/object.blp;2000-09-21 17:42:46:000;c54749bd29766bf0b5dee9575389e6875162fee987c528418cfa9a8222ed3f579bdb169f7352daea60bcfc19de9f4d2b86aab4631265a269f0480cb905c60699;1359926
CREATE.BLP;Speedy_Blupi_II/IMAGE08/CREATE.BLP;1999-07-01 11:42:46:000;c62b6f56022fd9f9630763911b0a9f9bc84a30b8c0d2e41331d3e25c97d88fe1db35bb440ee906be04f9dba5d2eaa22eed8f03794a4133f60773e891a5b720fa;308278
create.blp;Speedy Eggbert 2/IMAGE08/create.blp;1999-07-01 11:42:46:000;c62b6f56022fd9f9630763911b0a9f9bc84a30b8c0d2e41331d3e25c97d88fe1db35bb440ee906be04f9dba5d2eaa22eed8f03794a4133f60773e891a5b720fa;308278
SOUND038.BLP;Speedy_Blupi_II/SOUND/SOUND038.BLP;1998-05-12 12:45:36:000;c6327015001ccdf34b0119e88f833ead7a16f9dfe4595997a2509533b8d628ba9ea050dba98f449b873d24c7a9192e0c50723c3934fd9ea862293544847f6e98;13104
sound038.blp;Speedy_Blupi_Demo/Sound/sound038.blp;1998-05-12 11:45:36:000;c6327015001ccdf34b0119e88f833ead7a16f9dfe4595997a2509533b8d628ba9ea050dba98f449b873d24c7a9192e0c50723c3934fd9ea862293544847f6e98;13104
SOUND038.BLP;Speedy Eggbert/Game/SOUND/SOUND038.BLP;1998-05-12 08:45:36:000;c6327015001ccdf34b0119e88f833ead7a16f9dfe4595997a2509533b8d628ba9ea050dba98f449b873d24c7a9192e0c50723c3934fd9ea862293544847f6e98;13104
SOUND038.BLP;Speedy Eggbert 2/SOUND/SOUND038.BLP;1998-05-12 12:45:36:000;c6327015001ccdf34b0119e88f833ead7a16f9dfe4595997a2509533b8d628ba9ea050dba98f449b873d24c7a9192e0c50723c3934fd9ea862293544847f6e98;13104
SOUND038.BLP;Speedy_Blupi_I/SOUND/SOUND038.BLP;1998-05-12 14:00:36:000;c6327015001ccdf34b0119e88f833ead7a16f9dfe4595997a2509533b8d628ba9ea050dba98f449b873d24c7a9192e0c50723c3934fd9ea862293544847f6e98;13104
SOUND038.BLP;Speedy_Eggbert_Demo/SOUND/SOUND038.BLP;1998-05-12 08:45:36:000;c6327015001ccdf34b0119e88f833ead7a16f9dfe4595997a2509533b8d628ba9ea050dba98f449b873d24c7a9192e0c50723c3934fd9ea862293544847f6e98;13104
SOUND015.BLP;Speedy_Blupi_II/SOUND/SOUND015.BLP;1998-01-28 22:09:24:000;c65da279a9d257e5e8caf1109ab902f8a81926d85f22a93672bff46545a46dd303abad6583a2fe1a27840e89175b7d6ffdf9133b5a42f4611bcb190779b7b5a4;16748
sound015.blp;Speedy_Blupi_Demo/Sound/sound015.blp;1998-01-28 21:09:24:000;c65da279a9d257e5e8caf1109ab902f8a81926d85f22a93672bff46545a46dd303abad6583a2fe1a27840e89175b7d6ffdf9133b5a42f4611bcb190779b7b5a4;16748
SOUND015.BLP;Speedy Eggbert/Game/SOUND/SOUND015.BLP;1998-01-28 18:09:24:000;c65da279a9d257e5e8caf1109ab902f8a81926d85f22a93672bff46545a46dd303abad6583a2fe1a27840e89175b7d6ffdf9133b5a42f4611bcb190779b7b5a4;16748
SOUND015.BLP;Speedy Eggbert 2/SOUND/SOUND015.BLP;1998-01-28 22:09:24:000;c65da279a9d257e5e8caf1109ab902f8a81926d85f22a93672bff46545a46dd303abad6583a2fe1a27840e89175b7d6ffdf9133b5a42f4611bcb190779b7b5a4;16748
SOUND015.BLP;Speedy_Blupi_I/SOUND/SOUND015.BLP;1998-01-28 23:24:24:000;c65da279a9d257e5e8caf1109ab902f8a81926d85f22a93672bff46545a46dd303abad6583a2fe1a27840e89175b7d6ffdf9133b5a42f4611bcb190779b7b5a4;16748
SOUND015.BLP;Speedy_Eggbert_Demo/SOUND/SOUND015.BLP;1998-01-28 18:09:24:000;c65da279a9d257e5e8caf1109ab902f8a81926d85f22a93672bff46545a46dd303abad6583a2fe1a27840e89175b7d6ffdf9133b5a42f4611bcb190779b7b5a4;16748
BLUPI003.BLP;Speedy Eggbert/Game/IMAGE08/BLUPI003.BLP;1998-06-21 08:50:22:000;c7fc6d7f4af25f2427875fc969c13ca1fe4572a0adbf12ce2c1f2b757fd74bbe15b2c2b74425c42870b2bfa4e2a52b6a9f04ce1051087b8ff9ee72af524150c9;604758
BLUPI003.BLP;Speedy_Blupi_I/IMAGE08/BLUPI003.BLP;1998-06-21 14:05:22:000;c7fc6d7f4af25f2427875fc969c13ca1fe4572a0adbf12ce2c1f2b757fd74bbe15b2c2b74425c42870b2bfa4e2a52b6a9f04ce1051087b8ff9ee72af524150c9;604758
BLUPI003.BLP;Speedy_Eggbert_Demo/IMAGE08/BLUPI003.BLP;1998-06-21 08:50:22:000;c7fc6d7f4af25f2427875fc969c13ca1fe4572a0adbf12ce2c1f2b757fd74bbe15b2c2b74425c42870b2bfa4e2a52b6a9f04ce1051087b8ff9ee72af524150c9;604758
STOP.BLP;Speedy Eggbert/Game/IMAGE16/STOP.BLP;1998-06-21 19:00:46:000;c80a9ce8074a23656c37b42a3187e99b791a5f094935de5585778a1382517872b557a29bef731ba49c2c508fcf6dcce99c98973250d13a5568be28bce05f8142;921654
STOP.BLP;Speedy_Blupi_I/IMAGE16/STOP.BLP;1998-06-22 00:15:46:000;c80a9ce8074a23656c37b42a3187e99b791a5f094935de5585778a1382517872b557a29bef731ba49c2c508fcf6dcce99c98973250d13a5568be28bce05f8142;921654
WORLD071.BLP;Speedy_Blupi_II/DATA/WORLD071.BLP;1999-12-10 18:38:14:000;c87a8402b91019c72d246fb1374e39f9fc6eb06591f346d762927850438bfa9a21f6177a0ca272e074a2250f2c8e98799f76ceda1359f5f8da306a684961899f;50468
world071.blp;Speedy Eggbert 2/DATA/world071.blp;1999-12-10 18:38:14:000;c87a8402b91019c72d246fb1374e39f9fc6eb06591f346d762927850438bfa9a21f6177a0ca272e074a2250f2c8e98799f76ceda1359f5f8da306a684961899f;50468
BLUPI002.BLP;Speedy_Blupi_II/IMAGE08/BLUPI002.BLP;1999-05-14 14:32:14:000;c96b32ccb7273741078589f9b7817e58721d0c81aa2da418b3f87815ec4f5b3897d89675b6690b1cad8c6bf247069b6dc14ac827cf56c5cc7f819833902bbe8a;725878
blupi002.blp;Speedy Eggbert 2/IMAGE08/blupi002.blp;1999-05-14 14:32:14:000;c96b32ccb7273741078589f9b7817e58721d0c81aa2da418b3f87815ec4f5b3897d89675b6690b1cad8c6bf247069b6dc14ac827cf56c5cc7f819833902bbe8a;725878
SOUND012.BLP;Speedy_Blupi_II/SOUND/SOUND012.BLP;1998-05-12 17:10:54:000;c9afd5163ac13d47d6737790205f50930b9216794513e7f2e6e337cd5bf122133d803deb2c9d3ec2f1540468bf19270b9f608b15bb9f0f3d00afb3e3d3e87113;21144
sound012.blp;Speedy_Blupi_Demo/Sound/sound012.blp;1998-05-12 16:10:54:000;c9afd5163ac13d47d6737790205f50930b9216794513e7f2e6e337cd5bf122133d803deb2c9d3ec2f1540468bf19270b9f608b15bb9f0f3d00afb3e3d3e87113;21144
SOUND012.BLP;Speedy Eggbert/Game/SOUND/SOUND012.BLP;1998-05-12 13:10:54:000;c9afd5163ac13d47d6737790205f50930b9216794513e7f2e6e337cd5bf122133d803deb2c9d3ec2f1540468bf19270b9f608b15bb9f0f3d00afb3e3d3e87113;21144
SOUND012.BLP;Speedy Eggbert 2/SOUND/SOUND012.BLP;1998-05-12 17:10:54:000;c9afd5163ac13d47d6737790205f50930b9216794513e7f2e6e337cd5bf122133d803deb2c9d3ec2f1540468bf19270b9f608b15bb9f0f3d00afb3e3d3e87113;21144
SOUND012.BLP;Speedy_Blupi_I/SOUND/SOUND012.BLP;1998-05-12 18:25:54:000;c9afd5163ac13d47d6737790205f50930b9216794513e7f2e6e337cd5bf122133d803deb2c9d3ec2f1540468bf19270b9f608b15bb9f0f3d00afb3e3d3e87113;21144
SOUND012.BLP;Speedy_Eggbert_Demo/SOUND/SOUND012.BLP;1998-05-12 13:10:54:000;c9afd5163ac13d47d6737790205f50930b9216794513e7f2e6e337cd5bf122133d803deb2c9d3ec2f1540468bf19270b9f608b15bb9f0f3d00afb3e3d3e87113;21144
WORLD054.BLP;Speedy Eggbert/Game/DATA/WORLD054.BLP;1998-04-08 11:07:10:000;c9c4d2411152e0e2ad6e87dca03c3421406da83c5e732fa06df638cb354d32bd1dbabd70c5d38bf95fc02dfd9fcf0e966383a647dbd694e84672e619ed78654f;50468
WORLD054.BLP;Speedy_Blupi_I/DATA/WORLD054.BLP;1998-04-08 16:22:10:000;c9c4d2411152e0e2ad6e87dca03c3421406da83c5e732fa06df638cb354d32bd1dbabd70c5d38bf95fc02dfd9fcf0e966383a647dbd694e84672e619ed78654f;50468
WORLD113.BLP;Speedy_Blupi_II/DATA/WORLD113.BLP;2000-10-01 12:04:00:000;ca30575cd864929e376f20acee7512035d2b60e623ae52fd926995e737a9d4ee768f34013d8db3e78d415ecce5516869d456f054116adac3d23a97b8e24c45e8;50468
world113.blp;Speedy Eggbert 2/DATA/world113.blp;2000-10-01 12:04:00:000;ca30575cd864929e376f20acee7512035d2b60e623ae52fd926995e737a9d4ee768f34013d8db3e78d415ecce5516869d456f054116adac3d23a97b8e24c45e8;50468
WORLD095.BLP;Speedy_Blupi_II/DATA/WORLD095.BLP;2000-09-21 01:06:08:000;cae59c330f03eb6f52b7d97637e5f58abe554799285bd62244e86d7568c5cb0b23143c36069d1ab3b05d4c8b00504e79d76877d14707e2d786f3e2eda0d898dc;50468
world095.blp;Speedy Eggbert 2/DATA/world095.blp;2000-09-21 01:06:08:000;cae59c330f03eb6f52b7d97637e5f58abe554799285bd62244e86d7568c5cb0b23143c36069d1ab3b05d4c8b00504e79d76877d14707e2d786f3e2eda0d898dc;50468
INIT.BLP;Speedy_Blupi_II/IMAGE08/INIT.BLP;1999-07-01 19:00:56:000;cb20699a56d8fb78ee40aee4fead2fea17dc0ec227cb987fae75e4b689b62e23efc726c4674d0b7497d14e4efc8fb66e9ed0eca7824bd066085d5ac575a7b82e;308278
DECOR019.BLP;Speedy_Blupi_II/IMAGE08/DECOR019.BLP;2000-09-21 17:43:44:000;cb2d578a490124365cf859b3ff02a55783381d6366d419533106856f1d92e94a6be860c7c216906ee8574f32f260233c097d0d66388428a97868109f86d261a1;308278
decor019.blp;Speedy Eggbert 2/IMAGE08/decor019.blp;2000-09-21 17:43:44:000;cb2d578a490124365cf859b3ff02a55783381d6366d419533106856f1d92e94a6be860c7c216906ee8574f32f260233c097d0d66388428a97868109f86d261a1;308278
WORLD060.BLP;Speedy Eggbert/Game/DATA/WORLD060.BLP;1998-04-08 11:11:06:000;cbb7cb065313501ffbe9c12d5285e06c11074697aec5ebc7417fd0409f416371444596bed02814f870cea11642ffd23637f903e076b87b5794ea091a6e0c0b58;50468
WORLD060.BLP;Speedy_Blupi_I/DATA/WORLD060.BLP;1998-04-08 16:26:06:000;cbb7cb065313501ffbe9c12d5285e06c11074697aec5ebc7417fd0409f416371444596bed02814f870cea11642ffd23637f903e076b87b5794ea091a6e0c0b58;50468
WORLD200.BLP;Speedy Eggbert/Game/DATA/WORLD200.BLP;1998-05-08 13:59:26:000;cbe35efe3a0e3d6723bb162aba0ad8b88a4598e602c8590ea656634d2ca71ffb3fe7e1061874e9ba1a11e24ec8e2edf0fb7c7fedde2c43d45e252355cafa8629;50468
WORLD200.BLP;Speedy_Blupi_I/DATA/WORLD200.BLP;1998-05-08 19:14:26:000;cbe35efe3a0e3d6723bb162aba0ad8b88a4598e602c8590ea656634d2ca71ffb3fe7e1061874e9ba1a11e24ec8e2edf0fb7c7fedde2c43d45e252355cafa8629;50468
README.md;README.md;2024-07-06 17:32:37:877;cc3a7b0a78418b729e8ee9aa5a4d6c7b867eb4b8d7868f8afa7eb4557392ba383997dcf0bf562b237106075b925fffb7ba72030c15b0f0e16af8fc487515c18e;18
WORLD106.BLP;Speedy_Blupi_II/DATA/WORLD106.BLP;2000-09-22 23:17:56:000;cc7170a29a57b6dda6e982b4a760e00843229d65cd89815a0cf1e0d2d5b0faf64db91c4782d70180e116ad6c50f1be81a867340e5051e3cbd1aa39d91e353fa1;50468
world106.blp;Speedy Eggbert 2/DATA/world106.blp;2000-09-22 23:17:56:000;cc7170a29a57b6dda6e982b4a760e00843229d65cd89815a0cf1e0d2d5b0faf64db91c4782d70180e116ad6c50f1be81a867340e5051e3cbd1aa39d91e353fa1;50468
DECOR011.BLP;Speedy_Blupi_II/IMAGE16/DECOR011.BLP;1998-06-21 23:03:36:000;ccd8d8e2ce02b8c9f943c02bc5dd89fcff7fe6a3e19790150ee9f787585e041684ff663245dd88a233bf58bf1eb10668781e6e16119bd41e8f930ae3b69d5ff4;921654
DECOR011.BLP;Speedy Eggbert/Game/IMAGE16/DECOR011.BLP;1998-06-21 19:03:36:000;ccd8d8e2ce02b8c9f943c02bc5dd89fcff7fe6a3e19790150ee9f787585e041684ff663245dd88a233bf58bf1eb10668781e6e16119bd41e8f930ae3b69d5ff4;921654
decor011.blp;Speedy Eggbert 2/IMAGE16/decor011.blp;1998-06-21 23:03:36:000;ccd8d8e2ce02b8c9f943c02bc5dd89fcff7fe6a3e19790150ee9f787585e041684ff663245dd88a233bf58bf1eb10668781e6e16119bd41e8f930ae3b69d5ff4;921654
DECOR011.BLP;Speedy_Blupi_I/IMAGE16/DECOR011.BLP;1998-06-22 00:18:36:000;ccd8d8e2ce02b8c9f943c02bc5dd89fcff7fe6a3e19790150ee9f787585e041684ff663245dd88a233bf58bf1eb10668781e6e16119bd41e8f930ae3b69d5ff4;921654
demo200.blp;Speedy_Blupi_Demo/Data/demo200.blp;1998-05-08 17:00:54:000;cd49272a86f40c9df0cf3a301f81afd4b5cbd45dc47aa7399566c3f978b47aedddaf8588511d83e9f1d86d0169d01e906952b7ef771548fa5cf4e6da94f93d7b;1356
DEMO200.BLP;Speedy Eggbert/Game/DATA/DEMO200.BLP;1998-05-08 14:00:54:000;cd49272a86f40c9df0cf3a301f81afd4b5cbd45dc47aa7399566c3f978b47aedddaf8588511d83e9f1d86d0169d01e906952b7ef771548fa5cf4e6da94f93d7b;1356
DEMO200.BLP;Speedy_Blupi_I/DATA/DEMO200.BLP;1998-05-08 19:15:54:000;cd49272a86f40c9df0cf3a301f81afd4b5cbd45dc47aa7399566c3f978b47aedddaf8588511d83e9f1d86d0169d01e906952b7ef771548fa5cf4e6da94f93d7b;1356
DEMO200.BLP;Speedy_Eggbert_Demo/DATA/DEMO200.BLP;1998-05-08 14:00:54:000;cd49272a86f40c9df0cf3a301f81afd4b5cbd45dc47aa7399566c3f978b47aedddaf8588511d83e9f1d86d0169d01e906952b7ef771548fa5cf4e6da94f93d7b;1356
DECOR004.BLP;Speedy Eggbert/Game/IMAGE16/DECOR004.BLP;1998-06-21 08:51:18:000;cd7c21a513547cc56fcfdce554ebee74d594b25490cf5c966d96fedf0bf6206af6e7ea8a23457940c056ffad99c67d3af3b383b121a0da52d079cd7d3a6690be;921654
DECOR004.BLP;Speedy_Blupi_I/IMAGE16/DECOR004.BLP;1998-06-21 14:06:18:000;cd7c21a513547cc56fcfdce554ebee74d594b25490cf5c966d96fedf0bf6206af6e7ea8a23457940c056ffad99c67d3af3b383b121a0da52d079cd7d3a6690be;921654
TEXT.BLP;Speedy Eggbert/Game/IMAGE08/TEXT.BLP;1999-07-19 19:29:00:000;cd8a0dac6c0d61b61e02d6de669f5e8f43f71a6dfa38ae25e5c140f270c3284746fdb472705864f52ed247c908af80d31d50fa1a5a13f1a2979bbba41f63d64b;99382
SOUND025.BLP;Speedy_Blupi_II/SOUND/SOUND025.BLP;1998-05-12 15:13:42:000;ce7371ba8ae90129aeb15dbbe4bb6fc30182bdeacf47ec5f27eeed4a3605e3a20ac79d348a5201904880d0ea927c6a0c545c2ed5200b3c4ec6d977425985a759;20280
sound025.blp;Speedy_Blupi_Demo/Sound/sound025.blp;1998-05-12 14:13:42:000;ce7371ba8ae90129aeb15dbbe4bb6fc30182bdeacf47ec5f27eeed4a3605e3a20ac79d348a5201904880d0ea927c6a0c545c2ed5200b3c4ec6d977425985a759;20280
SOUND025.BLP;Speedy Eggbert/Game/SOUND/SOUND025.BLP;1998-05-12 11:13:42:000;ce7371ba8ae90129aeb15dbbe4bb6fc30182bdeacf47ec5f27eeed4a3605e3a20ac79d348a5201904880d0ea927c6a0c545c2ed5200b3c4ec6d977425985a759;20280
SOUND025.BLP;Speedy Eggbert 2/SOUND/SOUND025.BLP;1998-05-12 15:13:42:000;ce7371ba8ae90129aeb15dbbe4bb6fc30182bdeacf47ec5f27eeed4a3605e3a20ac79d348a5201904880d0ea927c6a0c545c2ed5200b3c4ec6d977425985a759;20280
SOUND025.BLP;Speedy_Blupi_I/SOUND/SOUND025.BLP;1998-05-12 16:28:42:000;ce7371ba8ae90129aeb15dbbe4bb6fc30182bdeacf47ec5f27eeed4a3605e3a20ac79d348a5201904880d0ea927c6a0c545c2ed5200b3c4ec6d977425985a759;20280
SOUND025.BLP;Speedy_Eggbert_Demo/SOUND/SOUND025.BLP;1998-05-12 11:13:42:000;ce7371ba8ae90129aeb15dbbe4bb6fc30182bdeacf47ec5f27eeed4a3605e3a20ac79d348a5201904880d0ea927c6a0c545c2ed5200b3c4ec6d977425985a759;20280
WORLD070.BLP;Speedy_Blupi_II/DATA/WORLD070.BLP;1999-12-10 18:33:12:000;cf3d38e02fdd2cb90efe6d19c228653b2665593b702477f18f27e59333ad942556e568881e34deb8d9f2ae0413a21d25782f09f9d00e958c65d2f938919d8328;50468
